artifact_id,artifact_type,path,mutation_types,environments,risk_level,autonomy_mode,intent,confidence,canonical_status,owner_status,evidence_status,blocked_claims,next_action,matched_terms
970a23a23462,script,scripts/verify-monitoring-setup.sh,"deployment,infrastructure,configuration","prod,dev",critical,blocked,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:Deployment | infrastructure:Docker | configuration:configuration
8f6ad0145563,script,scripts/verify-news-service-migration.sh,"database,infrastructure,configuration,queue_stream","prod,test,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:migration | database:database | infrastructure:docker | configuration:CONFIG | configuration:SECRET | queue_stream:Redis
b8687708b9de,script,scripts/verify-no-dead-patterns.sh,"database,configuration,runtime_shell",dev,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:migration | database:create | configuration:config | runtime_shell:exec
22b726d50a79,script,scripts/verify-no-orphaned-files.sh,database,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,database:migration
42d9e4e14257,script,scripts/verify-order-service-migration.sh,"database,infrastructure,configuration,broker_order","prod,test,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:migration | infrastructure:docker | configuration:Config | configuration:Encrypted | broker_order:order
1b8c4b3fd19d,script,scripts/verify-payoff-service-migration.sh,"database,infrastructure,configuration,runtime_shell","prod,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:migration | infrastructure:docker | configuration:configuration | configuration:SECRET | runtime_shell:exec
589a91a9d97c,script,scripts/verify-production-readiness.sh,"deployment,database,configuration","prod,test,dev",critical,blocked,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:deployment | database:Create | configuration:Config | configuration:Secret
fab2e639d41e,script,scripts/verify-screener-service-migration.sh,"database,infrastructure,configuration","prod,test,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:migration | infrastructure:docker | configuration:config | configuration:Secret
9190e4701264,script,scripts/verify-service-cleanup.sh,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
ea4d2bc440ce,script,scripts/verify-token-manager-migration.sh,"database,infrastructure,configuration","prod,test,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:migration | infrastructure:docker | configuration:config
65b5a2ea75a9,script,scripts/verify_architecture_compliance.sh,configuration,dev,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
122b67463f9e,script,scripts/verify_service_sql_migration_checksums.sh,"deployment,database",dev,high,prepare,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,deployment:deploy | deployment:promote | database:psql | database:migration | database:schema
58930095a393,script,scripts/__init__.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
e06397fd750a,script,scripts/acl_comprehensive_test.py,"database,configuration,broker_order",test,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:Create | configuration:Configuration | configuration:credentials | broker_order:orders | broker_order:trading
15759a54aa6f,script,scripts/apply_config_service_alias_policy.py,"database,configuration",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:migrations | configuration:config | configuration:secrets
4e8434e3a987,script,scripts/apply_sim_fixes.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
f12117f1326b,script,scripts/audit_scan_synthetic_mock_fallback.py,none_detected,test,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
bb25250690c9,script,scripts/backfill_7days_complete.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:Database | database:INSERT | configuration:configuration | broker_order:ORDER | broker_order:trading
6f2cf306cb2d,script,scripts/backfill_7days_optimized.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:database | database:Create | configuration:Configuration | broker_order:ORDER | broker_order:trading
954a4dd51076,script,scripts/backfill_enhanced_greeks.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:database | database:insert | configuration:config | broker_order:ORDER
2740ce658a6a,script,scripts/backfill_from_last_till_now.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:Database | database:insert | configuration:config | broker_order:ORDER | broker_order:Kite
